event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE71333,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Musaddar,31.4105,34.378,2,Quds News Network,National,"On 31 March 2025, Israeli forces, likely warplanes, targeted east of Al Musaddar (Deir El Balah, Gaza Strip) killing 3 people. This event occurred following the expiration of the first phase of the ceasefire.",3,,1744085448
PSE71334,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Farmers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Maghazi,31.4214,34.3865,1,Al Ghad (Jordan),Regional,"On 31 March 2025, Israeli drones targeted and killed 3 Palestinian farmers in east Al Maghazi (Deir El Balah, Gaza Strip). This event occurred following the expiration of the first phase of the ceasefire.",3,,1744085448
PSE71354,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Quds News Network,National,"On 31 March 2025, Israeli artillery fired gunshots at eastern Abasan al Kabirah (Khan Yunis, Gaza Strip), casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1744085448
PSE71357,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,1,Newpress; Quds News Network; Twitter,New media-National,"On 31 March 2025, Israeli artillery fired at east and northeast Al Burayj (Deir El Balah, Gaza Strip). Casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1744085448
PSE71359,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Palestine News and Information Agency,National,"On 31 March 2025, Israeli warplanes targeted a group of people in east Jabalya (North Gaza, Gaza Strip) killing 2 people and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",2,,1744085448
PSE71374,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,1,Palestine News and Information Agency; Quds News Network,National,"On 31 March 2025, Israeli warplanes targeted Al Burayj camp (Deir El Balah, Gaza Strip) killing 5 people. Israeli quadcopter drones also dropped a bomb on an UNRWA school injuring a child. This event occurred following the expiration of the first phase of the ceasefire.",5,,1744085448
PSE71391,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Az Zawayda,31.4284,34.366,1,Quds News Network,National,"On 31 March 2025, an Israeli drone targeted an IDP tent in Sawarha area in Az Zawayda (Deir El Balah, Gaza Strip) killing 2 people and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",2,,1744085448
PSE71407,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Newpress; Quds News Network; Twitter,New media-National,"On 31 March 2025, Israeli warplanes targeted Gaza city (Gaza City, Gaza Strip) several times [casualties unknown] and Israeli artillery also targeted northwestern areas of the city, casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1744085448
PSE71416,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - At Tuffah,31.5134,34.4751,1,Palestine News and Information Agency,National,"On 31 March 2025, Israeli warplanes launched an airstrike on a house on Yafa street in Gaza - At Tuffah (Gaza City, Gaza Strip) killing 10 people, including 3 children, and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",10,,1744085448
PSE71438,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Quds News Network,National,"On 31 March 2025, Israeli warplanes targeted a house on Nazaz street in Gaza - Shujaiyya (Gaza City, Gaza Strip) injuring several people. This event occurred following the expiration of the first phase of the ceasefire.",0,,1744085448
PSE71452,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Jadidah,31.3416,34.3459,1,Quds News Network,National,"On 31 March 2025, Israeli forces, likely warplanes, targeted Abasan al Jadidah (Khan Yunis, Gaza Strip) killing 3 people, including children, and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",3,,1744085448
PSE71458,2025-03-31,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Al Ghad (Jordan); Quds News Network,National-Regional,"On 31 March 2025, Israeli warplanes launched an airstrike on a house in Abasan al Kabirah (Khan Yunis, Gaza Strip) killing 2 people and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",2,,1744085448
