event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE60065,2024-02-28,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 28 February 2024, a Palestinian was killed by an Israeli sniper in western Khan Yunis (coded to Khan Yunis - West (Municipal Stadium), Gaza Strip).",1,,1727134601
PSE47871,2024-02-26,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,PIJ: Palestinian Islamic Jihad,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,2,Quds News Network; Twitter,New media-National,"On 26 February 2024, Israeli artillery shelled south of Gaza - Az Zaytun (Gaza City, Gaza Strip) while the PIJ fired mortar shells toward Israeli troops. Casualties unknown.",0,,1740447586
PSE47225,2024-02-20,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Newpress; Quds News Network; Twitter,New media-National,"On 20 February 2024, Israeli soldiers shot dead a Palestinian in Abasan al Kabirah (Khan Yunis, Gaza Strip).",1,,1715049694
PSE47067,2024-02-16,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - As Sater,31.3637,34.3228,2,Quds News Network,National,"On 16 February 2024, Israeli forces shot and killed 3 people from the same family while evacuating from Khan Yunis - As Sater (Khan Yunis, Gaza Strip).",3,,1715049693
PSE47077,2024-02-16,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Newpress,National,"On 16 February 2024, Israeli forces shot and killed a Palestinian man west of Khan Yunis, coded to Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip).",1,,1715049694
PSE47081,2024-02-16,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,2,Ma'an News Agency,National,"On 16 February 2024, Israeli snipers shot and injured an unspecified number of Palestinians in Wadi Gaza, coded to Al Mughraqa (Gaza City, Gaza City). There were no fatalities.",0,,1739840136
PSE47022,2024-02-15,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine); Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,1,Al-Ittihad; Arab 48; Ma'an News Agency; Palestine Information Center; Palestine News and Information Agency; Quds News Network,Other-National,"On 15 February 2024, Israeli forces raided Naser medical complex in Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip), opened live fire, and forced its medical staff and displaced Palestinians sheltering inside it to evacuate. They also forced the hospital to move patients, including ICU patients to the old Naser building, and as a result 5 (some sources reported 6) ICU patients died due to power cuts caused by the raid. The forces destroyed the complex's southern wall and 2 ambulance vehicles and dug up mass graves in the complex. Medical staff and displaced Palestinians who evacuated the complex were told to go to Rafah, but dozens of them were arrested on the way.",5,,1715049693
PSE47025,2024-02-15,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Mawasi (Khan Yunis),31.3482,34.2547,1,Newpress; Quds News Network,National,"On 15 February 2024, Israeli forces shot and killed a Palestinian man in Al Mawasi (Khan Yunis) (Gaza Strip).",1,,1715049693
PSE47036,2024-02-15,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine); Journalists (Palestine); Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Quds News Network,National,"On 15 February 2024, Israeli forces shot and killed 2 Palestinian men in Al Namsawi area of Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip). Israeli forces also attacked doctors and journalists who had evacuated Naser medical complex through unspecified means, injuring some of them.",2,,1715049693
PSE47015,2024-02-14,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,1,Newpress,National,"On 14 February 2024, Israeli forces shot and injured a displaced Palestinian child in Naser medical complex in Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip). There were no fatalities.",0,,1715049693
PSE47084,2024-02-13,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Al Amal,31.3544,34.3007,1,Palestine Information Center; Palestine News and Information Agency; Quds News Network,Other-National,"On 13 February 2024, Israeli forces shot and killed a Palestinian in Khan Yunis - Al Amal (Khan Yunis, Gaza Strip).",1,,1715049694
PSE47086,2024-02-13,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine); Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,1,Ma'an News Agency; Newpress; Palestine Information Center; Palestine News and Information Agency; Quds News Network,Other-National,"On 13 February 2024, Israeli snipers fired at Naser medical complex in Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip), killing 3 Palestinians and injuring 10 others.",3,,1715049694
PSE46964,2024-02-13,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya - Ezbet Beit Hanoun,31.5472,34.5225,1,Palestine Information Center; Quds News Network,Other-National,"On 13 February 2024, Israeli forces fired at Palestinians in Al Nada towers area in Beit Lahiya - Ezbet Beit Hanoun (North Gaza, Gaza Strip), killing 1 Palestinian and injuring another.",1,,1716328156
PSE46955,2024-02-13,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Israeli Defense Forces; Ma'an News Agency; Newpress; Palestine Information Center; Quds News Network,Other-National,"On 13 February 2024, Hamas militants clashed with Israeli troops and tanks in Abasan al Kabirah (Khan Yunis, Gaza Strip). Israeli forces sustained 7 casualties during the clashes, including unspecified fatalities. Hamas militants also detonated an explosive device targeting 5 Israeli troops inside a building, claiming to have killed the commander of the Gaza Division's Southern Brigade's 630th Battalion, acting company commander in the Gaza Division's Southern Brigade's 630th Battalion, and a soldier. The blast also injured 2 other soldiers. Claimed fatalities coded 0. IDF claimed that they killed a number of militants in the clahses in Absan area. Unspecified fatalities coded as 10.",10,,1726520659
PSE47196,2024-02-12,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Hamas Movement,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,1,Al-Ittihad; Israeli Defense Forces; Palestine Information Center; Palestine News and Information Agency; Quds News Network,Other-National,"On 12 February 2024, Israeli forces shot at Palestinians in Naser medical complex in Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip), killing 7 people and injuring 14 others. IDF claimed that 2 of the killed people were militants (coded as Hamas).",7,,1726520658
PSE47197,2024-02-12,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Israeli Defense Forces; Palestine Information Center,Other,"On 12 February 2024, Israeli artillery shelled targets west of Khan Yunis. Coded to Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip). IDF claimed that it killed over 30 militants (coded as Hamas Movement) in west Khan Yunis in clashes.",30,,1726520658
PSE47092,2024-02-12,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Quds News Network; Twitter,New media-National,"On 12 February 2024, Israeli forces clashed with unknown Palestinian militants in the vicinity of Abasan stars gas station complex in Abasan al Kabirah (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1727730467
PSE47147,2024-02-12,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Quds News Network,National,"On 12 February 2024, Israeli forces opened fire at Palestinians at the Kuwait roundabout in Gaza - Az Zaytun (Gaza City, Gaza Strip) while waiting for the aid trucks. There were no casualties.",0,,1740447585
PSE47089,2024-02-12,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),Police Forces of Israel (2022-) Shin Bet; Police Forces of Israel (2022-) Yamam,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,1,Arab 48; Israeli Defense Forces; Joe Truzman,Other-National,"On 12 February 2024, Israeli forces, including army Yamam, and Shin Bet forces, clashed with Palestinian militants (likely Hamas militants) in Rafah (Gaza Strip). The IDF claimed they released 2 Israeli hostages captured on the 7th of October. IDF claimed that at least 3 militants were killed in the clash.",3,,1744085421
PSE47193,2024-02-11,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Journalists (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,1,Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network,National,"On 11 February 2024, Israeli forces shot at Palestinians in Naser medical complex in Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip), killing 3 or 4 people, including a journalist, and injuring several others, including a child.",3,,1715049694
PSE47195,2024-02-11,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,1,Palestine Information Center; Quds News Network,Other-National,"On 11 February 2024, Israeli forces clashed with unknown Palestinian militants in the vicinity of Naser complex in Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip). Israeli defense forces reported that 2 Israeli officers and an Israeli soldier sustained injuries during clashes in Southern Gaza Strip. There were no fatalities.",0,,1715049694
PSE47105,2024-02-11,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,1,Newpress; Quds News Network; Twitter,New media-National,"On 11 February 2024, Israeli forces and artillery clashed with unknown Palestinian militants in Al Mughraqa village (Gaza City, Gaza Strip). Casualties unknown.",0,,1739840136
PSE47140,2024-02-10,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Ma'an News Agency,National,"On 10 February 2024, Israeli snipers shot and killed Palestinians in Gaza city (Gaza Strip). Israeli snipers killed 11 Palestinians over 9 and 10 February 2024. 11 Fatalities split across 2 events. 6 fatalities coded here.",6,,1715049694
